1 3 5
286 2.9996 4.97151
287 2.99959 4.97141
288 2.99959 4.97131
289 2.99959 4.97121
290 2.99958 4.97111
291 2.99958 4.97101
292 2.99958 4.97091
293 2.99958 4.97081
294 2.99957 4.97071
295 2.99957 4.97061
296 2.99957 4.97051
297 2.99956 4.97041
298 2.99956 4.97031
299 2.99956 4.97021
300 2.99955 4.97011
301 2.99955 4.97001
302 2.99955 4.96991
303 2.99955 4.96981
304 2.99954 4.96971
305 2.99954 4.96961
306 2.99954 4.96951
307 2.99953 4.96941
308 2.99953 4.96931
309 2.99953 4.96921
310 2.99952 4.96911
311 2.99952 4.96901
312 2.99952 4.96891
313 2.99951 4.96881
314 2.99951 4.96871
315 2.99951 4.96861
316 2.99951 4.96851
317 2.9995 4.96841
318 2.9995 4.96831
319 2.9995 4.96821
320 2.99949 4.96811
321 2.99949 4.96801
322 2.99949 4.96791
323 2.99948 4.96781
324 2.99948 4.96771
325 2.99948 4.96761
326 2.99947 4.96751
327 2.99947 4.96741
328 2.99947 4.96731
329 2.99946 4.96721
330 2.99946 4.96711
331 2.99946 4.96701
332 2.99945 4.96691
333 2.99945 4.96681
334 2.99945 4.96671
335 2.99944 4.96661
336 2.99944 4.96651
337 2.99944 4.96641
338 2.99943 4.96631
339 2.99943 4.96621
340 2.99943 4.96611
341 2.99942 4.96601
342 2.99942 4.96591
343 2.99942 4.96581
344 2.99941 4.96571
345 2.99941 4.96561
346 2.99941 4.96551
347 2.9994 4.96541
348 2.9994 4.96531
349 2.9994 4.96521
350 2.99939 4.96511
351 2.99939 4.96501
352 2.99939 4.96491
353 2.99938 4.96481
354 2.99938 4.96471
355 2.99938 4.96461
356 2.99937 4.96451
357 2.99937 4.96441
358 2.99936 4.96432
359 2.99936 4.96422
360 2.99936 4.96412
361 2.99935 4.96402
362 2.99935 4.96392
363 2.99935 4.96382
364 2.99934 4.96372
365 2.99934 4.96362
366 2.99934 4.96352
367 2.99933 4.96342
368 2.99933 4.96332
369 2.99932 4.96322
370 2.99932 4.96312
371 2.99932 4.96302
372 2.99931 4.96292
373 2.99931 4.96282
374 2.99931 4.96272
375 2.9993 4.96262
376 2.9993 4.96252
377 2.9993 4.96242
378 2.99929 4.96232
379 2.99929 4.96222
380 2.99928 4.96212
381 2.99928 4.96202
382 2.99928 4.96192
383 2.99927 4.96182
384 2.99927 4.96172
385 2.99926 4.96162
386 2.99926 4.96152
387 2.99926 4.96142
388 2.99925 4.96132
389 2.99925 4.96122
390 2.99925 4.96112
391 2.99924 4.96102
392 2.99924 4.96092
393 2.99923 4.96082
394 2.99923 4.96072
395 2.99923 4.96062
396 2.99922 4.96052
397 2.99922 4.96042
398 2.99921 4.96032
399 2.99921 4.96022
400 2.99921 4.96012
401 2.9992 4.96002
402 2.9992 4.95992
403 2.99919 4.95982
404 2.99919 4.95972
405 2.99919 4.95962
406 2.99918 4.95952
407 2.99918 4.95942
408 2.99917 4.95932
409 2.99917 4.95922
410 2.99917 4.95912
411 2.99916 4.95902
412 2.99916 4.95892
413 2.99915 4.95882
414 2.99915 4.95872
415 2.99915 4.95862
416 2.99914 4.95852
417 2.99914 4.95842
418 2.99913 4.95832
419 2.99913 4.95822
420 2.99912 4.95812
421 2.99912 4.95802
422 2.99912 4.95792
423 2.99911 4.95782
424 2.99911 4.95773
425 2.9991 4.95763
426 2.9991 4.95753
427 2.9991 4.95743
428 2.99909 4.95733
429 2.99909 4.95723
430 2.99908 4.95713
431 2.99908 4.95703
432 2.99907 4.95693
433 2.99907 4.95683
434 2.99907 4.95673
435 2.99906 4.95663
436 2.99906 4.95653
437 2.99905 4.95643
438 2.99905 4.95633
439 2.99904 4.95623
440 2.99904 4.95613
441 2.99903 4.95603
442 2.99903 4.95593
443 2.99903 4.95583
444 2.99902 4.95573
445 2.99902 4.95563
446 2.99901 4.95553
447 2.99901 4.95543
448 2.999 4.95533
449 2.999 4.95523
450 2.99899 4.95513
451 2.99899 4.95503
452 2.99899 4.95493
453 2.99898 4.95483
454 2.99898 4.95473
455 2.99897 4.95463
456 2.99897 4.95453
457 2.99896 4.95443
458 2.99896 4.95433
459 2.99895 4.95423
460 2.99895 4.95413
461 2.99894 4.95403
462 2.99894 4.95393
463 2.99894 4.95383
464 2.99893 4.95373
465 2.99893 4.95363
466 2.99892 4.95353
467 2.99892 4.95343
468 2.99891 4.95333
469 2.99891 4.95323
470 2.9989 4.95313
471 2.9989 4.95303
472 2.99889 4.95293
473 2.99889 4.95283
474 2.99888 4.95274
475 2.99888 4.95264
476 2.99887 4.95254
477 2.99887 4.95244
478 2.99887 4.95234
479 2.99886 4.95224
480 2.99886 4.95214
481 2.99885 4.95204
482 2.99885 4.95194
483 2.99884 4.95184
484 2.99884 4.95174
485 2.99883 4.95164
486 2.99883 4.95154
487 2.99882 4.95144
488 2.99882 4.95134
489 2.99881 4.95124
490 2.99881 4.95114
491 2.9988 4.95104
492 2.9988 4.95094
493 2.99879 4.95084
494 2.99879 4.95074
495 2.99878 4.95064
496 2.99878 4.95054
497 2.99877 4.95044
498 2.99877 4.95034
499 2.99876 4.95024
500 2.99876 4.95014
501 2.99875 4.95004
502 2.99875 4.94994
503 2.99874 4.94984
504 2.99874 4.94974
505 2.99873 4.94964
506 2.99873 4.94954
507 2.99872 4.94944
508 2.99872 4.94934
509 2.99871 4.94924
510 2.99871 4.94914
511 2.9987 4.94904
512 2.9987 4.94894
513 2.99869 4.94884
514 2.99869 4.94874
515 2.99868 4.94864
516 2.99868 4.94855
517 2.99867 4.94845
518 2.99867 4.94835
519 2.99866 4.94825
520 2.99866 4.94815
521 2.99865 4.94805
522 2.99865 4.94795
523 2.99864 4.94785
524 2.99864 4.94775
525 2.99863 4.94765
526 2.99863 4.94755
527 2.99862 4.94745
528 2.99861 4.94735
529 2.99861 4.94725
530 2.9986 4.94715
531 2.9986 4.94705
532 2.99859 4.94695
533 2.99859 4.94685
534 2.99858 4.94675
535 2.99858 4.94665
536 2.99857 4.94655
537 2.99857 4.94645
538 2.99856 4.94635
539 2.99856 4.94625
540 2.99855 4.94615
541 2.99855 4.94605
542 2.99854 4.94595
543 2.99853 4.94585
544 2.99853 4.94575
545 2.99852 4.94565
546 2.99852 4.94555
547 2.99851 4.94545
548 2.99851 4.94535
549 2.9985 4.94525
550 2.9985 4.94515
551 2.99849 4.94506
552 2.99849 4.94496
553 2.99848 4.94486
554 2.99847 4.94476
555 2.99847 4.94466
556 2.99846 4.94456
557 2.99846 4.94446
558 2.99845 4.94436
559 2.99845 4.94426
560 2.99844 4.94416
561 2.99844 4.94406
562 2.99843 4.94396
563 2.99842 4.94386
564 2.99842 4.94376
565 2.99841 4.94366
566 2.99841 4.94356
567 2.9984 4.94346
568 2.9984 4.94336
569 2.99839 4.94326
570 2.99838 4.94316
571 2.99838 4.94306
572 2.99837 4.94296
573 2.99837 4.94286
574 2.99836 4.94276
575 2.99836 4.94266
576 2.99835 4.94256
577 2.99834 4.94246
578 2.99834 4.94236
579 2.99833 4.94226
580 2.99833 4.94216
581 2.99832 4.94206
582 2.99832 4.94197
583 2.99831 4.94187
584 2.9983 4.94177
585 2.9983 4.94167
586 2.99829 4.94157
587 2.99829 4.94147
588 2.99828 4.94137
589 2.99828 4.94127
590 2.99827 4.94117
591 2.99826 4.94107
592 2.99826 4.94097
593 2.99825 4.94087
594 2.99825 4.94077
595 2.99824 4.94067
596 2.99823 4.94057
597 2.99823 4.94047
598 2.99822 4.94037
599 2.99822 4.94027
600 2.99821 4.94017
601 2.9982 4.94007
602 2.9982 4.93997
603 2.99819 4.93987
604 2.99819 4.93977
605 2.99818 4.93967
606 2.99817 4.93957
607 2.99817 4.93947
608 2.99816 4.93937
609 2.99816 4.93927
610 2.99815 4.93917
611 2.99814 4.93908
612 2.99814 4.93898
613 2.99813 4.93888
614 2.99813 4.93878
615 2.99812 4.93868
616 2.99811 4.93858
617 2.99811 4.93848
618 2.9981 4.93838
619 2.99809 4.93828
620 2.99809 4.93818
621 2.99808 4.93808
622 2.99808 4.93798
623 2.99807 4.93788
624 2.99806 4.93778
625 2.99806 4.93768
626 2.99805 4.93758
627 2.99805 4.93748
628 2.99804 4.93738
629 2.99803 4.93728
630 2.99803 4.93718
631 2.99802 4.93708
632 2.99801 4.93698
633 2.99801 4.93688
634 2.998 4.93678
635 2.99799 4.93668
636 2.99799 4.93658
637 2.99798 4.93649
638 2.99798 4.93639
639 2.99797 4.93629
640 2.99796 4.93619
641 2.99796 4.93609
642 2.99795 4.93599
643 2.99794 4.93589
644 2.99794 4.93579
645 2.99793 4.93569
646 2.99792 4.93559
647 2.99792 4.93549
648 2.99791 4.93539
649 2.99791 4.93529
650 2.9979 4.93519
651 2.99789 4.93509
652 2.99789 4.93499
653 2.99788 4.93489
654 2.99787 4.93479
655 2.99787 4.93469
656 2.99786 4.93459
657 2.99785 4.93449
658 2.99785 4.93439
659 2.99784 4.93429
660 2.99783 4.93419
661 2.99783 4.9341
662 2.99782 4.934
663 2.99781 4.9339
664 2.99781 4.9338
665 2.9978 4.9337
666 2.99779 4.9336
667 2.99779 4.9335
668 2.99778 4.9334
669 2.99777 4.9333
670 2.99777 4.9332
671 2.99776 4.9331
672 2.99775 4.933
673 2.99775 4.9329
674 2.99774 4.9328
675 2.99773 4.9327
676 2.99773 4.9326
677 2.99772 4.9325
678 2.99771 4.9324
679 2.99771 4.9323
680 2.9977 4.9322
681 2.99769 4.9321
682 2.99769 4.932
683 2.99768 4.93191
684 2.99767 4.93181
685 2.99767 4.93171
686 2.99766 4.93161
687 2.99765 4.93151
688 2.99765 4.93141
689 2.99764 4.93131
690 2.99763 4.93121
691 2.99762 4.93111
692 2.99762 4.93101
693 2.99761 4.93091
694 2.9976 4.93081
695 2.9976 4.93071
696 2.99759 4.93061
697 2.99758 4.93051
698 2.99758 4.93041
699 2.99757 4.93031
700 2.99756 4.93021
701 2.99756 4.93011
702 2.99755 4.93001
703 2.99754 4.92991
704 2.99753 4.92982
705 2.99753 4.92972
706 2.99752 4.92962
707 2.99751 4.92952
708 2.99751 4.92942
709 2.9975 4.92932
710 2.99749 4.92922
711 2.99749 4.92912
712 2.99748 4.92902
713 2.99747 4.92892
714 2.99746 4.92882
715 2.99746 4.92872
716 2.99745 4.92862
717 2.99744 4.92852
718 2.99744 4.92842
719 2.99743 4.92832
720 2.99742 4.92822
721 2.99741 4.92812
722 2.99741 4.92802
723 2.9974 4.92792
724 2.99739 4.92783
725 2.99739 4.92773
726 2.99738 4.92763
727 2.99737 4.92753
728 2.99736 4.92743
729 2.99736 4.92733
730 2.99735 4.92723
731 2.99734 4.92713
732 2.99733 4.92703
733 2.99733 4.92693
734 2.99732 4.92683
735 2.99731 4.92673
736 2.9973 4.92663
737 2.9973 4.92653
738 2.99729 4.92643
739 2.99728 4.92633
740 2.99728 4.92623
741 2.99727 4.92613
742 2.99726 4.92604
743 2.99725 4.92594
744 2.99725 4.92584
745 2.99724 4.92574
746 2.99723 4.92564
747 2.99722 4.92554
748 2.99722 4.92544
749 2.99721 4.92534
750 2.9972 4.92524
751 2.99719 4.92514
752 2.99719 4.92504
753 2.99718 4.92494
754 2.99717 4.92484
755 2.99716 4.92474
756 2.99716 4.92464
757 2.99715 4.92454
758 2.99714 4.92444
759 2.99713 4.92434
760 2.99713 4.92425
761 2.99712 4.92415
762 2.99711 4.92405
763 2.9971 4.92395
764 2.9971 4.92385
765 2.99709 4.92375
766 2.99708 4.92365
767 2.99707 4.92355
768 2.99707 4.92345
769 2.99706 4.92335
770 2.99705 4.92325
771 2.99704 4.92315
772 2.99703 4.92305
773 2.99703 4.92295
774 2.99702 4.92285
775 2.99701 4.92275
776 2.997 4.92265
777 2.997 4.92256
778 2.99699 4.92246
779 2.99698 4.92236
780 2.99697 4.92226
781 2.99696 4.92216
782 2.99696 4.92206
783 2.99695 4.92196
784 2.99694 4.92186
785 2.99693 4.92176
786 2.99693 4.92166
787 2.99692 4.92156
788 2.99691 4.92146
789 2.9969 4.92136
790 2.99689 4.92126
791 2.99689 4.92116
792 2.99688 4.92106
793 2.99687 4.92096
794 2.99686 4.92087
795 2.99686 4.92077
796 2.99685 4.92067
797 2.99684 4.92057
798 2.99683 4.92047
799 2.99682 4.92037
800 2.99682 4.92027
801 2.99681 4.92017
802 2.9968 4.92007
803 2.99679 4.91997
804 2.99678 4.91987
805 2.99678 4.91977
806 2.99677 4.91967
807 2.99676 4.91957
808 2.99675 4.91947
809 2.99674 4.91938
810 2.99674 4.91928
811 2.99673 4.91918
812 2.99672 4.91908
813 2.99671 4.91898
814 2.9967 4.91888
815 2.99669 4.91878
816 2.99669 4.91868
817 2.99668 4.91858
818 2.99667 4.91848
819 2.99666 4.91838
820 2.99665 4.91828
821 2.99665 4.91818
822 2.99664 4.91808
823 2.99663 4.91798
824 2.99662 4.91789
825 2.99661 4.91779
826 2.9966 4.91769
827 2.9966 4.91759
828 2.99659 4.91749
829 2.99658 4.91739
830 2.99657 4.91729
831 2.99656 4.91719
832 2.99656 4.91709
833 2.99655 4.91699
834 2.99654 4.91689
835 2.99653 4.91679
836 2.99652 4.91669
837 2.99651 4.91659
838 2.99651 4.91649
839 2.9965 4.9164
840 2.99649 4.9163
841 2.99648 4.9162
842 2.99647 4.9161
843 2.99646 4.916
844 2.99646 4.9159
845 2.99645 4.9158
846 2.99644 4.9157
847 2.99643 4.9156
848 2.99642 4.9155
849 2.99641 4.9154
850 2.9964 4.9153
851 2.9964 4.9152
852 2.99639 4.9151
853 2.99638 4.91501
854 2.99637 4.91491
855 2.99636 4.91481
856 2.99635 4.91471
857 2.99635 4.91461
858 2.99634 4.91451
859 2.99633 4.91441
860 2.99632 4.91431
861 2.99631 4.91421
862 2.9963 4.91411
863 2.99629 4.91401
864 2.99629 4.91391
865 2.99628 4.91381
866 2.99627 4.91371
867 2.99626 4.91362
868 2.99625 4.91352
869 2.99624 4.91342
870 2.99623 4.91332
871 2.99622 4.91322
872 2.99622 4.91312
873 2.99621 4.91302
874 2.9962 4.91292
875 2.99619 4.91282
876 2.99618 4.91272
877 2.99617 4.91262
878 2.99616 4.91252
879 2.99615 4.91242
880 2.99615 4.91233
881 2.99614 4.91223
882 2.99613 4.91213
883 2.99612 4.91203
884 2.99611 4.91193
885 2.9961 4.91183
886 2.99609 4.91173
887 2.99608 4.91163
888 2.99608 4.91153
889 2.99607 4.91143
890 2.99606 4.91133
891 2.99605 4.91123
892 2.99604 4.91113
893 2.99603 4.91104
894 2.99602 4.91094
895 2.99601 4.91084
896 2.996 4.91074
897 2.996 4.91064
898 2.99599 4.91054
899 2.99598 4.91044
900 2.99597 4.91034
901 2.99596 4.91024
902 2.99595 4.91014
903 2.99594 4.91004
904 2.99593 4.90994
905 2.99592 4.90985
906 2.99591 4.90975
907 2.99591 4.90965
908 2.9959 4.90955
909 2.99589 4.90945
910 2.99588 4.90935
911 2.99587 4.90925
912 2.99586 4.90915
913 2.99585 4.90905
914 2.99584 4.90895
915 2.99583 4.90885
916 2.99582 4.90875
917 2.99582 4.90866
918 2.99581 4.90856
919 2.9958 4.90846
920 2.99579 4.90836
921 2.99578 4.90826
922 2.99577 4.90816
923 2.99576 4.90806
924 2.99575 4.90796
925 2.99574 4.90786
926 2.99573 4.90776
927 2.99572 4.90766
928 2.99571 4.90756
929 2.9957 4.90747
930 2.9957 4.90737
931 2.99569 4.90727
932 2.99568 4.90717
933 2.99567 4.90707
934 2.99566 4.90697
935 2.99565 4.90687
936 2.99564 4.90677
937 2.99563 4.90667
938 2.99562 4.90657
939 2.99561 4.90647
940 2.9956 4.90637
941 2.99559 4.90628
942 2.99558 4.90618
943 2.99557 4.90608
944 2.99557 4.90598
945 2.99556 4.90588
946 2.99555 4.90578
947 2.99554 4.90568
948 2.99553 4.90558
949 2.99552 4.90548
950 2.99551 4.90538
951 2.9955 4.90528
952 2.99549 4.90519
953 2.99548 4.90509
954 2.99547 4.90499
955 2.99546 4.90489
956 2.99545 4.90479
957 2.99544 4.90469
958 2.99543 4.90459
959 2.99542 4.90449
960 2.99541 4.90439
961 2.9954 4.90429
962 2.99539 4.90419
963 2.99538 4.9041
964 2.99538 4.904
965 2.99537 4.9039
966 2.99536 4.9038
967 2.99535 4.9037
968 2.99534 4.9036
969 2.99533 4.9035
970 2.99532 4.9034
971 2.99531 4.9033
972 2.9953 4.9032
973 2.99529 4.9031
974 2.99528 4.90301
975 2.99527 4.90291
976 2.99526 4.90281
977 2.99525 4.90271
978 2.99524 4.90261
979 2.99523 4.90251
980 2.99522 4.90241
981 2.99521 4.90231
982 2.9952 4.90221
983 2.99519 4.90211
984 2.99518 4.90202
985 2.99517 4.90192
986 2.99516 4.90182
987 2.99515 4.90172
988 2.99514 4.90162
989 2.99513 4.90152
990 2.99512 4.90142
991 2.99511 4.90132
992 2.9951 4.90122
993 2.99509 4.90112
994 2.99508 4.90103
995 2.99507 4.90093
996 2.99506 4.90083
997 2.99505 4.90073
998 2.99504 4.90063
999 2.99503 4.90053
1000 2.99502 4.90043
1001 2.99501 4.90033
1002 2.995 4.90023
1003 2.99499 4.90013
1004 2.99498 4.90004
1005 2.99497 4.89994
1006 2.99496 4.89984
1007 2.99495 4.89974
1008 2.99494 4.89964
1009 2.99493 4.89954
1010 2.99492 4.89944
1011 2.99491 4.89934
1012 2.9949 4.89924
1013 2.99489 4.89914
1014 2.99488 4.89905
1015 2.99487 4.89895
1016 2.99486 4.89885
1017 2.99485 4.89875
1018 2.99484 4.89865
1019 2.99483 4.89855
1020 2.99482 4.89845
1021 2.99481 4.89835
1022 2.9948 4.89825
1023 2.99479 4.89815
1024 2.99478 4.89806
1025 2.99477 4.89796
1026 2.99476 4.89786
1027 2.99475 4.89776
1028 2.99474 4.89766
1029 2.99473 4.89756
1030 2.99472 4.89746
1031 2.99471 4.89736
1032 2.9947 4.89726
1033 2.99469 4.89716
1034 2.99468 4.89707
1035 2.99467 4.89697
1036 2.99466 4.89687
1037 2.99465 4.89677
1038 2.99464 4.89667
1039 2.99463 4.89657
1040 2.99462 4.89647
1041 2.99461 4.89637
1042 2.9946 4.89627
1043 2.99459 4.89618
1044 2.99458 4.89608
1045 2.99457 4.89598
1046 2.99455 4.89588
1047 2.99454 4.89578
1048 2.99453 4.89568
1049 2.99452 4.89558
1050 2.99451 4.89548
1051 2.9945 4.89538
1052 2.99449 4.89529
1053 2.99448 4.89519
1054 2.99447 4.89509
1055 2.99446 4.89499
1056 2.99445 4.89489
1057 2.99444 4.89479
1058 2.99443 4.89469
1059 2.99442 4.89459
1060 2.99441 4.89449
1061 2.9944 4.8944
1062 2.99439 4.8943
1063 2.99438 4.8942
1064 2.99437 4.8941
1065 2.99436 4.894
1066 2.99434 4.8939
1067 2.99433 4.8938
1068 2.99432 4.8937
1069 2.99431 4.8936
1070 2.9943 4.89351
1071 2.99429 4.89341
1072 2.99428 4.89331
1073 2.99427 4.89321
1074 2.99426 4.89311
1075 2.99425 4.89301
1076 2.99424 4.89291
1077 2.99423 4.89281
1078 2.99422 4.89271
1079 2.99421 4.89262
1080 2.9942 4.89252
1081 2.99418 4.89242
1082 2.99417 4.89232
1083 2.99416 4.89222
1084 2.99415 4.89212
1085 2.99414 4.89202
1086 2.99413 4.89192
1087 2.99412 4.89183
1088 2.99411 4.89173
1089 2.9941 4.89163
1090 2.99409 4.89153
1091 2.99408 4.89143
1092 2.99407 4.89133
1093 2.99405 4.89123
1094 2.99404 4.89113
1095 2.99403 4.89103
1096 2.99402 4.89094
1097 2.99401 4.89084
1098 2.994 4.89074
1099 2.99399 4.89064
1100 2.99398 4.89054
1101 2.99397 4.89044
1102 2.99396 4.89034
1103 2.99395 4.89024
1104 2.99393 4.89015
1105 2.99392 4.89005
1106 2.99391 4.88995
1107 2.9939 4.88985
1108 2.99389 4.88975
1109 2.99388 4.88965
1110 2.99387 4.88955
1111 2.99386 4.88945
1112 2.99385 4.88936
1113 2.99384 4.88926
1114 2.99382 4.88916
1115 2.99381 4.88906
1116 2.9938 4.88896
1117 2.99379 4.88886
1118 2.99378 4.88876
1119 2.99377 4.88866
1120 2.99376 4.88857
1121 2.99375 4.88847
1122 2.99374 4.88837
1123 2.99372 4.88827
1124 2.99371 4.88817
1125 2.9937 4.88807
1126 2.99369 4.88797
1127 2.99368 4.88787
1128 2.99367 4.88778
1129 2.99366 4.88768
1130 2.99365 4.88758
1131 2.99363 4.88748
1132 2.99362 4.88738
1133 2.99361 4.88728
1134 2.9936 4.88718
1135 2.99359 4.88708
1136 2.99358 4.88699
1137 2.99357 4.88689
1138 2.99356 4.88679
1139 2.99354 4.88669
1140 2.99353 4.88659
1141 2.99352 4.88649
1142 2.99351 4.88639
1143 2.9935 4.88629
1144 2.99349 4.8862
1145 2.99348 4.8861
1146 2.99346 4.886
1147 2.99345 4.8859
1148 2.99344 4.8858
1149 2.99343 4.8857
1150 2.99342 4.8856
1151 2.99341 4.8855
1152 2.9934 4.88541
1153 2.99338 4.88531
1154 2.99337 4.88521
1155 2.99336 4.88511
1156 2.99335 4.88501
1157 2.99334 4.88491
1158 2.99333 4.88481
1159 2.99332 4.88472
1160 2.9933 4.88462
1161 2.99329 4.88452
1162 2.99328 4.88442
1163 2.99327 4.88432
1164 2.99326 4.88422
