1 3 5
254 -0.877596 12.2209
255 -0.15551 12.8964
256 0.634129 13.4275
257 1.47688 13.8007
258 2.35694 14.0053
259 3.25747 14.0339
260 4.16086 13.8824
261 5.0491 13.5502
262 5.90413 13.0404
263 6.70817 12.3596
264 7.44412 11.518
265 8.09592 10.5291
266 8.64883 9.40994
267 9.08983 8.18018
268 9.40784 6.86221
269 9.59407 5.48064
270 9.64213 4.06183
271 9.54831 2.6334
272 9.31165 1.22374
273 8.93403 -0.13859
274 8.42017 -1.4254
275 7.77763 -2.60943
276 7.01669 -3.66495
277 6.15019 -4.56829
278 5.19336 -5.29833
279 4.16353 -5.837
280 3.07983 -6.16971
281 1.96286 -6.28567
282 0.834289 -6.17824
283 -0.283535 -5.8451
284 -1.36805 -5.2884
285 -2.39688 -4.51479
286 -3.34836 -3.53541
287 -4.2019 -2.36574
288 -4.93848 -1.02536
289 -5.54101 0.46234
290 -5.99478 2.07054
291 -6.28773 3.7695
292 -6.41078 5.52704
293 -6.35807 7.3092
294 -6.12715 9.08081
295 -5.71907 10.8062
296 -5.13845 12.4501
297 -4.39344 13.9777
298 -3.49567 15.3564
299 -2.46002 16.5556
300 -1.30447 17.5476
301 -0.0497081 18.3085
302 1.28114 18.8184
303 2.66298 19.0622
304 4.0692 19.0296
305 5.47216 18.7157
306 6.84373 18.1213
307 8.15586 17.2526
308 9.38112 16.1214
309 10.4933 14.7452
310 11.4678 13.1465
311 12.2824 11.353
312 12.9177 9.39648
313 13.3574 7.31294
314 13.5887 5.14146
315 13.6028 2.92373
316 13.3952 0.703166
317 12.9655 -1.47587
318 12.3179 -3.56897
319 11.461 -5.53255
320 10.4078 -7.32476
321 9.17528 -8.90631
322 7.78465 -10.2414
323 6.26052 -11.2983
324 4.63069 -12.0504
325 2.92565 -12.4765
326 1.17799 -12.5617
327 -0.578172 -12.2973
328 -2.3079 -11.6816
329 -3.97606 -10.7201
330 -5.54807 -9.42484
331 -6.99055 -7.81522
332 -8.27207 -5.91711
333 -9.36378 -3.7627
334 -10.2401 -1.38994
335 -10.879 1.15807
336 -11.2632 3.83388
337 -11.3799 6.58653
338 -11.2212 9.3625
339 -10.785 12.1067
340 -10.0743 14.7637
341 -9.09791 17.2786
342 -7.87005 19.5982
343 -6.41023 21.6722
344 -4.74301 23.4542
345 -2.89759 24.9028
346 -0.907309 25.9823
347 1.19093 26.6638
348 3.35731 26.9256
349 5.54987 26.7542
350 7.72528 26.1442
351 9.8397 25.0991
352 11.8496 23.6312
353 13.7127 21.7613
354 15.3889 19.5187
355 16.8407 16.9409
356 18.0348 14.0728
357 18.9421 10.9658
358 19.5387 7.67741
359 19.8064 4.26968
360 19.7334 0.80839
361 19.3142 -2.63829
362 18.5504 -6.00114
363 17.4503 -9.21122
364 16.0292 -12.2013
365 14.309 -14.9071
366 12.3183 -17.2689
367 10.0914 -19.2326
368 7.66818 -20.7509
369 5.09309 -21.7845
370 2.41464 -22.3031
371 -0.31567 -22.2861
372 -3.04428 -21.7229
373 -5.71657 -20.6141
374 -8.27798 -18.9708
375 -10.6751 -16.8152
376 -12.8566 -14.1802
377 -14.7746 -11.1088
378 -16.3855 -7.65392
379 -17.6509 -3.87683
380 -18.5385 0.153343
381 -19.0232 4.36105
382 -19.0871 8.66569
383 -18.7205 12.9831
384 -17.9222 17.2272
385 -16.6995 21.3117
386 -15.0683 25.1516
387 -13.0532 28.6652
388 -10.6867 31.7759
389 -8.00907 34.4132
390 -5.06775 36.515
391 -1.91625 38.0286
392 1.38661 38.9118
393 4.77779 39.1345
394 8.19124 38.6789
395 11.5591 37.5407
396 14.8132 35.7289
397 17.8861 33.2662
398 20.7127 30.189
399 23.2316 26.5465
400 25.3863 22.4001
401 27.1263 17.8229
402 28.4086 12.8976
403 29.1983 7.71592
404 29.4699 2.37626
405 29.2075 -3.01772
406 28.4058 -8.35923
407 27.0698 -13.5404
408 25.2158 -18.4544
409 22.8704 -22.9975
410 20.0706 -27.0716
411 16.8635 -30.5857
412 13.3049 -33.4584
413 9.45904 -35.6194
414 5.39711 -37.0112
415 1.19599 -37.5906
416 -3.06307 -37.3298
417 -7.29605 -36.2172
418 -11.4178 -34.258
419 -15.3436 -31.4744
420 -18.991 -27.9057
421 -22.2816 -23.6075
422 -25.1423 -18.6512
423 -27.5075 -13.1227
424 -29.3197 -7.12123
425 -30.5318 -0.75729
426 -31.1076 5.84908
427 -31.0227 12.5706
428 -30.2656 19.2751
429 -28.8381 25.8283
430 -26.7553 32.0959
431 -24.0457 37.9469
432 -20.751 43.2561
433 -16.9254 47.9063
434 -12.6348 51.7913
435 -7.95563 54.8183
436 -2.9738 56.9094
437 2.21714 58.0042
438 7.51756 58.0607
439 12.8236 57.0572
440 18.0294 54.9925
441 23.0286 51.8866
442 27.7173 47.7809
443 31.9954 42.7375
444 35.7691 36.8384
445 38.9529 30.1846
446 41.4714 22.894
447 43.2608 15.0997
448 44.2708 6.94753
449 44.4655 -1.40662
450 43.8249 -9.79973
451 42.3449 -18.0647
452 40.0384 -26.0337
453 36.9351 -33.5414
454 33.0809 -40.4284
455 28.5381 -46.5446
456 23.3836 -51.7522
457 17.7084 -55.9289
458 11.6155 -58.9706
459 5.21846 -60.7937
460 -1.36091 -61.3374
461 -7.99465 -60.5652
462 -14.5512 -58.4663
463 -20.8978 -55.056
464 -26.9034 -50.3765
465 -32.441 -44.4958
466 -37.3906 -37.5076
467 -41.6414 -29.5295
468 -45.0943 -20.7012
469 -47.6644 -11.1823
470 -49.2827 -1.14943
471 -49.8976 9.20711
472 -49.4769 19.6866
473 -48.0082 30.082
474 -45.5 40.1837
475 -41.9817 49.7837
476 -37.5033 58.68
477 -32.1353 66.6807
478 -25.9672 73.6077
479 -19.1065 79.3012
480 -11.6764 83.6225
481 -3.8141 86.4577
482 4.33167 87.7206
483 12.6037 87.3542
484 20.8391 85.3335
485 28.8725 81.6657
486 36.5391 76.3912
487 43.6782 69.5833
488 50.1365 61.3477
489 55.7713 51.8204
490 60.4533 41.1661
491 64.0699 29.5755
492 66.5275 17.2615
493 67.7536 4.456
494 67.6992 -8.59473
495 66.3398 -21.6346
496 63.6763 -34.4025
497 59.7361 -46.6378
498 54.5723 -58.085
499 48.2638 -68.4995
500 40.9138 -77.6522
501 32.6486 -85.335
502 23.6151 -91.3647
503 13.9786 -95.5877
504 3.91987 -97.8834
505 -6.36848 -98.1674
506 -16.6852 -96.3937
507 -26.8246 -92.5567
508 -36.5803 -86.6918
509 -45.7494 -78.8757
510 -54.137 -69.2258
511 -61.5596 -57.8984
512 -67.8494 -45.0865
513 -72.8581 -31.0166
514 -76.4597 -15.945
515 -78.5542 -0.153054
516 -79.0695 16.0578
517 -77.9638 32.3717
518 -75.2266 48.4645
519 -70.8802 64.0098
520 -64.9792 78.6858
521 -57.6106 92.1816
522 -48.8924 104.204
523 -38.9721 114.482
524 -28.0238 122.777
525 -16.2462 128.881
526 -3.85802 132.631
527 8.90505 133.902
528 21.7953 132.621
529 34.5574 128.762
530 46.9336 122.351
531 58.6687 113.464
532 69.5151 102.23
533 79.2381 88.8272
534 87.6208 73.4796
535 94.4688 56.4554
536 99.6143 38.0617
537 102.921 18.6388
538 104.284 -1.44528
539 103.64 -21.8022
540 100.96 -42.0301
541 96.2566 -61.7221
542 89.5844 -80.4734
543 81.0371 -97.8903
544 70.7481 -113.598
545 58.8883 -127.247
546 45.6636 -138.525
547 31.3111 -147.158
548 16.0953 -152.92
549 0.303309 -155.639
550 -15.7606 -155.2
551 -31.7805 -151.547
552 -47.4353 -144.691
553 -62.4044 -134.704
554 -76.3749 -121.723
555 -89.0472 -105.948
556 -100.142 -87.639
557 -109.406 -67.1106
558 -116.617 -44.7294
559 -121.59 -20.906
560 -124.181 3.91198
561 -124.289 29.2481
562 -121.865 54.606
563 -116.904 79.4789
564 -109.456 103.36
565 -99.6201 125.751
566 -87.545 146.175
567 -73.4275 164.184
568 -57.5091 179.369
569 -40.0722 191.371
570 -21.4351 199.886
571 -1.9465 204.673
572 18.0208 205.562
573 38.077 202.458
574 57.8228 195.342
575 76.857 184.278
576 94.7848 169.407
577 111.225 150.95
578 125.82 129.204
579 138.241 104.54
580 148.195 77.3922
581 155.434 48.2532
582 159.759 17.6664
583 161.026 -13.7855
584 159.148 -45.4907
585 154.098 -76.8202
586 145.916 -107.14
587 134.702 -135.823
588 120.62 -162.264
589 103.894 -185.888
590 84.805 -206.166
591 63.6884 -222.627
592 40.9256 -234.865
593 16.9391 -242.55
594 -7.81592 -245.438
595 -32.8597 -243.375
596 -57.6972 -236.303
597 -81.8275 -224.263
598 -104.754 -207.398
599 -125.994 -185.947
600 -145.088 -160.248
601 -161.613 -130.731
602 -175.186 -97.9082
603 -185.477 -62.3709
604 -192.214 -24.7755
605 -195.192 14.1674
606 -194.275 53.7057
607 -189.404 93.0607
608 -180.598 131.442
609 -167.954 168.061
610 -151.648 202.152
611 -131.933 232.982
612 -109.135 259.868
613 -83.6479 282.195
614 -55.9283 299.425
615 -26.4859 311.11
616 4.12519 316.908
617 35.316 316.583
618 66.4742 310.019
619 96.9762 297.225
620 126.199 278.329
621 153.532 253.59
622 178.391 223.383
623 200.229 188.205
624 218.549 148.659
625 232.915 105.45
626 242.96 59.3665
627 248.397 11.2745
628 249.024 -37.9049
629 244.734 -87.2098
630 235.513 -135.657
631 221.447 -182.259
632 202.721 -226.049
633 179.616 -266.093
634 152.507 -301.516
635 121.856 -331.518
636 88.2038 -355.389
637 52.1649 -372.529
638 14.412 -382.462
639 -24.3343 -384.845
640 -63.3187 -379.478
641 -101.767 -366.314
642 -138.898 -345.461
643 -173.944 -317.181
644 -206.162 -281.893
645 -234.851 -240.16
646 -259.367 -192.69
647 -279.136 -140.316
648 -293.668 -83.989
649 -302.567 -24.7554
650 -305.543 36.258
651 -302.417 97.8665
652 -293.13 158.85
653 -277.745 217.976
654 -256.447 274.025
655 -229.545 325.814
656 -197.464 372.223
657 -160.741 412.216
658 -120.02 444.864
659 -76.0332 469.368
660 -29.5964 485.075
661 18.4111 491.494
662 67.0605 488.312
663 115.392 475.4
664 162.432 452.821
665 207.214 420.835
666 248.797 379.892
667 286.287 330.633
668 318.85 273.876
669 345.737 210.606
670 366.298 141.958
671 379.994 69.1985
672 386.414 -6.30027
673 385.284 -83.083
674 376.475 -159.64
675 360.011 -234.435
676 336.068 -305.937
677 304.974 -372.651
678 267.209 -433.145
679 223.395 -486.087
680 174.286 -530.266
681 120.759 -564.623
682 63.7969 -588.275
683 4.46935 -600.535
684 -56.0841 -600.928
685 -116.677 -589.212
686 -176.098 -565.376
687 -233.136 -529.657
688 -286.601 -482.529
689 -335.354 -424.709
690 -378.325 -357.138
691 -414.539 -280.973
692 -443.136 -197.565
693 -463.393 -108.438
694 -474.737 -15.2596
695 -476.763 80.1878
696 -469.244 176.04
697 -452.14 270.389
698 -425.601 361.317
699 -389.969 446.937
700 -345.776 525.431
701 -293.732 595.086
702 -234.724 654.333
703 -169.791 701.778
704 -100.113 736.236
705 -26.9892 756.758
706 48.1866 762.656
707 123.952 753.519
708 198.804 729.228
709 271.227 689.968
710 339.724 636.222
711 402.846 568.777
712 459.224 488.708
713 507.594 397.364
714 546.831 296.345
715 575.965 187.478
716 594.213 72.7854
717 600.992 -45.5572
718 595.936 -165.256
719 578.91 -283.943
720 550.016 -399.225
721 509.594 -508.728
722 458.221 -610.147
723 396.706 -701.291
724 326.077 -780.132
725 247.564 -844.848
726 162.579 -893.86
727 72.693 -925.876
728 -20.3946 -939.915
729 -114.886 -935.336
730 -208.92 -911.859
731 -300.605 -869.575
732 -388.063 -808.954
733 -469.458 -730.841
734 -543.042 -636.449
735 -607.187 -527.341
736 -660.421 -405.403
737 -701.462 -272.819
738 -729.244 -132.027
739 -742.946 14.322
740 -742.014 163.411
741 -726.173 312.314
742 -695.442 458.049
743 -650.137 597.637
744 -590.873 728.164
745 -518.557 846.839
746 -434.373 951.05
747 -339.768 1038.42
748 -236.425 1106.88
749 -126.237 1154.66
750 -11.271 1180.41
751 106.27 1183.17
752 224.087 1162.41
753 339.828 1118.09
754 451.137 1050.63
755 555.7 960.901
756 651.29 850.261
757 735.816 720.503
758 807.366 573.84
759 864.25 412.866
760 905.037 240.516
761 928.589 60.0089
762 934.089 -125.209
763 921.069 -311.527
764 889.416 -495.24
765 839.392 -672.624
766 771.63 -840.002
767 687.129 -993.828
768 587.247 -1130.75
769 473.671 -1247.7
770 348.401 -1341.94
771 213.707 -1411.12
772 72.0954 -1453.36
773 -73.7405 -1467.28
774 -220.968 -1452.03
775 -366.671 -1407.34
776 -507.905 -1333.5
777 -641.755 -1231.42
778 -765.397 -1102.57
779 -876.154 -948.99
780 -971.553 -773.26
781 -1049.38 -578.449
782 -1107.72 -368.073
783 -1145.03 -146.028
784 -1160.13 83.478
785 -1152.29 316.005
786 -1121.19 546.962
787 -1066.99 771.699
788 -990.32 985.597
789 -892.26 1184.16
790 -774.344 1363.11
791 -638.533 1518.48
792 -487.184 1646.69
793 -323.016 1744.63
794 -149.053 1809.73
795 31.4198 1840.04
796 214.924 1834.26
797 397.849 1791.77
798 576.526 1712.7
799 747.296 1597.9
800 906.586 1448.94
801 1050.98 1268.12
802 1177.29 1058.42
803 1282.63 823.465
804 1364.48 567.438
805 1420.72 295.042
806 1449.73 11.3972
807 1450.37 -278.048
808 1422.06 -567.622
809 1364.8 -851.535
810 1279.15 -1123.99
811 1166.25 -1379.32
812 1027.82 -1612.07
813 866.108 -1817.14
814 683.894 -1989.86
815 484.409 -2126.14
816 271.295 -2222.52
817 48.5429 -2276.28
818 -179.585 -2285.49
819 -408.634 -2249.07
820 -634.041 -2166.84
821 -851.225 -2039.53
822 -1055.68 -1868.79
823 -1243.06 -1657.15
824 -1409.27 -1408.04
825 -1550.58 -1125.69
826 -1663.65 -815.073
827 -1745.65 -481.844
828 -1794.34 -132.213
829 -1808.06 227.155
830 -1785.84 589.266
831 -1727.42 946.935
832 -1633.22 1292.92
833 -1504.43 1620.06
834 -1342.93 1921.45
835 -1151.28 2190.53
836 -932.727 2421.29
837 -691.098 2608.34
838 -430.764 2747.06
839 -156.559 2833.71
840 126.312 2865.52
841 412.364 2840.76
842 695.94 2758.78
843 971.318 2620.1
844 1232.83 2426.33
845 1474.96 2180.27
846 1692.49 1885.78
847 1880.57 1547.78
848 2034.84 1172.16
849 2151.56 765.696
850 2227.63 335.884
851 2260.72 -109.142
852 2249.3 -560.786
853 2192.72 -1010.15
854 2091.21 -1448.19
855 1945.89 -1865.93
856 1758.8 -2254.61
857 1532.84 -2605.87
858 1271.75 -2911.94
859 980.056 -3165.79
860 662.977 -3361.3
861 326.347 -3493.39
862 -23.4926 -3558.16
863 -379.809 -3552.97
864 -735.606 -3476.5
865 -1083.76 -3328.88
866 -1417.14 -3111.63
867 -1728.81 -2827.7
868 -2012.08 -2481.44
869 -2260.72 -2078.53
870 -2469.07 -1625.88
871 -2632.16 -1131.57
872 -2745.82 -604.634
873 -2806.78 -54.9701
874 -2812.78 506.886
875 -2762.59 1069.94
876 -2656.1 1622.96
877 -2494.3 2154.68
878 -2279.33 2654.04
879 -2014.43 3110.41
880 -1703.89 3513.79
881 -1353.01 3855.07
882 -968.002 4126.17
883 -555.885 4320.27
884 -124.357 4431.95
885 318.337 4457.32
886 763.569 4394.15
887 1202.48 4241.94
888 1626.18 4001.94
889 2025.87 3677.21
890 2393.09 3272.53
891 2719.85 2794.41
892 2998.79 2250.94
893 3223.38 1651.69
894 3388.05 1007.51
895 3488.3 330.399
896 3520.84 -366.761
897 3483.67 -1070.43
898 3376.12 -1766.66
899 3198.96 -2441.39
900 2954.32 -3080.68
901 2645.75 -3671.04
902 2278.15 -4199.69
903 1857.68 -4654.82
904 1391.69 -5025.86
905 888.609 -5303.7
906 357.739 -5480.92
907 -190.852 -5551.97
908 -746.549 -5513.29
909 -1298.38 -5363.48
910 -1835.23 -5103.31
911 -2346.06 -4735.76
912 -2820.13 -4266.05
913 -3247.24 -3701.53
914 -3617.89 -3051.58
915 -3923.55 -2327.5
916 -4156.8 -1542.29
917 -4311.53 -710.429
918 -4383.07 152.376
919 -4368.33 1029.49
920 -4265.88 1903.66
921 -4076.02 2757.33
922 -3800.79 3573.04
923 -3443.98 4333.7
924 -3011.11 5022.99
925 -2509.31 5625.71
926 -1947.24 6128.08
927 -1334.93 6518.02
928 -683.632 6785.51
929 -5.58039 6922.74
930 686.193 6924.35
931 1378.13 6787.62
932 2056.39 6512.49
933 2707.14 6101.71
934 3316.81 5560.78
935 3872.39 4897.92
936 4361.68 4123.94
937 4773.58 3252.11
938 5098.29 2297.89
939 5327.58 1278.74
940 5454.95 213.72
941 5475.82 -876.77
942 5387.64 -1971.43
943 5190 -3048.46
944 4884.65 -4085.96
945 4475.56 -5062.39
946 3968.82 -5957.01
947 3372.62 -6750.27
948 2697.09 -7424.29
949 1954.16 -7963.21
950 1157.34 -8353.54
951 321.487 -8584.51
952 -537.464 -8648.31
953 -1402.8 -8540.32
954 -2257.33 -8259.26
955 -3083.75 -7807.29
956 -3864.98 -7190.04
957 -4584.49 -6416.54
958 -5226.64 -5499.15
959 -5777.06 -4453.32
960 -6222.89 -3297.41
961 -6553.13 -2052.33
962 -6758.86 -741.205
963 -6833.48 611.067
964 -6772.87 1978.26
965 -6575.55 3333.34
966 -6242.71 4648.95
967 -5778.32 5897.99
968 -5189.02 7054.15
969 -4484.11 8092.46
970 -3675.36 8989.78
971 -2776.88 9725.35
972 -1804.85 10281.2
973 -777.223 10642.7
974 286.546 10798.6
975 1365.91 10741.8
976 2439.59 10469.2
977 3486.01 9981.73
978 4483.68 9285.03
979 5411.68 8388.79
980 6250.06 7306.96
981 6980.26 6057.44
982 7585.5 4661.89
983 8051.19 3145.29
984 8365.22 1535.55
985 8518.28 -136.992
986 8504.08 -1840.15
987 8319.56 -3540.46
988 7965.02 -5203.88
989 7444.13 -6796.38
990 6763.99 -8284.71
991 5935.02 -9637
992 4970.82 -10823.5
993 3887.97 -11817.2
994 2705.75 -12594.3
995 1445.83 -13134.9
996 131.834 -13423.6
997 -1211.02 -13449.4
998 -2556.47 -13206.7
999 -3877.64 -12695
1000 -5147.64 -11918.9
1001 -6340.03 -10888.9
1002 -7429.42 -9620.39
1003 -8391.96 -8134
1004 -9205.86 -6455.11
1005 -9851.87 -4613.44
1006 -10313.7 -2642.57
1007 -10578.5 -579.324
1008 -10636.9 1536.87
1009 -10483.7 3664.75
1010 -10117.7 5761.99
1011 -9542.04 7786.04
1012 -8763.94 9694.95
1013 -7794.94 11448.2
1014 -6650.62 13007.7
1015 -5350.35 14338.4
1016 -3917.01 15408.9
1017 -2376.62 16192.8
1018 -757.837 16668.6
1019 908.528 16820.7
1020 2590.1 16639.5
1021 4253.55 16122
1022 5865.25 15271.8
1023 7391.93 14099.2
1024 8801.35 12621.3
1025 10063 10861.6
1026 11148.6 8849.48
1027 12033.1 6620.25
1028 12694.6 4214.13
1029 13115.5 1675.71
1030 13282.6 -946.898
1031 13187.4 -3602.92
1032 12826.6 -6239.9
1033 12202.1 -8804.72
1034 11321.2 -11244.6
1035 10196.2 -13508.4
1036 8844.85 -15547.1
1037 7289.64 -17315.6
1038 5557.58 -18773
1039 3679.78 -19884
1040 1690.88 -20619.5
1041 -371.572 -20957.2
1042 -2467.79 -20882.3
1043 -4556.52 -20388.3
1044 -6595.85 -19476.5
1045 -8544 -18156.8
1046 -10360.2 -16447.5
1047 -12005.4 -14375
1048 -13443.4 -11973.4
1049 -14641.3 -9284.21
1050 -15570.2 -6355.45
1051 -16206.2 -3240.91
1052 -16530.8 0.833955
1053 -16531.2 3307.5
1054 -16201 6614.25
1055 -15540.1 9854.95
1056 -14555.1 12963.5
1057 -13259.2 15875
1058 -11672.2 18527.3
1059 -9820 20862.3
1060 -7734.27 22826.8
1061 -5452.1 24374.1
1062 -3015.18 25465
1063 -469.179 26068.6
1064 2137.18 26162.9
1065 4752.97 25736
1066 7326.07 24785.9
1067 9804.16 23321.2
1068 12135.8 21360.8
1069 14271.4 18934.2
1070 16164.3 16080.4
1071 17771.8 12848.1
1072 19056.1 9294.19
1073 19985 5483.47
1074 20532.9 1486.96
1075 20681.1 -2619.12
1076 20418.7 -6754.83
1077 19742.7 -10838.1
1078 18658.4 -14786.1
1079 17179.3 -18517.3
1080 15327 -21952.6
1081 13131.3 -25017.5
1082 10629 -27643.3
1083 7864.2 -29768.6
1084 4886.83 -31340.9
1085 1752.24 -32317.8
1086 -1480.04 -32667.8
1087 -4747.32 -32371.3
1088 -7984.94 -31421.3
1089 -11127.6 -29823.8
1090 -14110.5 -27597.8
1091 -16870.7 -24775.2
1092 -19348.7 -21400.6
1093 -21489.3 -17530.3
1094 -23242.8 -13231.9
1095 -24566.5 -8582.87
1096 -25425.3 -3669.07
1097 -25792.7 1416.5
1098 -25651.6 6575.54
1099 -24994.5 11706.4
1100 -23824.4 16705.8
1101 -22154.3 21471.1
1102 -20007.7 25902.5
1103 -17417.9 29904.5
1104 -14428 33388.6
1105 -11089.6 36274.7
1106 -7462.66 38493.1
1107 -3613.84 39986.2
1108 384.277 40709.4
1109 4454.72 40633.1
1110 8517.53 39742.6
1111 12491.3 38039.6
1112 16294.8 35541.9
1113 19848.4 32283.4
1114 23076.3 28314.2
1115 25907.2 23699.5
1116 28276.7 18518.5
1117 30128 12863.7
1118 31413.9 6838.6
1119 32097.2 556.325
1120 32152.4 -5862.62
1121 31565.6 -12292.6
1122 30335.9 -18605.2
1123 28474.8 -24671.9
1124 26007.1 -30366.4
1125 22970 -35567.3
1126 19412.8 -40160.8
1127 15396.2 -44042.9
1128 10991.4 -47121.6
1129 6278.76 -49319.4
