1 0.01 -4
275 0.0300047 -3.04314
276 0.0301257 -3.04011
277 0.0302471 -3.03709
278 0.030369 -3.03407
279 0.0304914 -3.03105
280 0.0306143 -3.02803
281 0.0307377 -3.02502
282 0.0308616 -3.02201
283 0.030986 -3.019
284 0.0311109 -3.016
285 0.0312363 -3.013
286 0.0313622 -3.01
287 0.0314886 -3.00701
288 0.0316156 -3.00402
289 0.031743 -3.00103
290 0.031871 -2.99804
291 0.0319995 -2.99506
292 0.0321285 -2.99208
293 0.0322581 -2.98911
294 0.0323882 -2.98613
295 0.0325188 -2.98316
296 0.0326499 -2.9802
297 0.0327816 -2.97723
298 0.0329138 -2.97427
299 0.0330465 -2.97131
300 0.0331798 -2.96836
301 0.0333136 -2.96541
302 0.033448 -2.96246
303 0.0335829 -2.95951
304 0.0337183 -2.95657
305 0.0338543 -2.95363
306 0.0339909 -2.95069
307 0.034128 -2.94776
308 0.0342657 -2.94483
309 0.0344039 -2.9419
310 0.0345427 -2.93898
311 0.0346821 -2.93606
312 0.034822 -2.93314
313 0.0349625 -2.93022
314 0.0351036 -2.92731
315 0.0352452 -2.9244
316 0.0353875 -2.92149
317 0.0355303 -2.91859
318 0.0356737 -2.91569
319 0.0358176 -2.91279
320 0.0359622 -2.90989
321 0.0361073 -2.907
322 0.036253 -2.90411
323 0.0363994 -2.90123
324 0.0365463 -2.89834
325 0.0366938 -2.89546
326 0.0368419 -2.89259
327 0.0369907 -2.88971
328 0.03714 -2.88684
329 0.0372899 -2.88397
330 0.0374405 -2.88111
331 0.0375916 -2.87825
332 0.0377434 -2.87539
333 0.0378958 -2.87253
334 0.0380488 -2.86968
335 0.0382025 -2.86683
336 0.0383568 -2.86398
337 0.0385117 -2.86113
338 0.0386672 -2.85829
339 0.0388234 -2.85545
340 0.0389802 -2.85262
341 0.0391376 -2.84978
342 0.0392957 -2.84695
343 0.0394544 -2.84413
344 0.0396138 -2.8413
345 0.0397738 -2.83848
346 0.0399345 -2.83566
347 0.0400958 -2.83285
348 0.0402578 -2.83003
349 0.0404205 -2.82722
350 0.0405838 -2.82442
351 0.0407478 -2.82161
352 0.0409124 -2.81881
353 0.0410777 -2.81601
354 0.0412437 -2.81322
355 0.0414104 -2.81042
356 0.0415778 -2.80763
357 0.0417458 -2.80485
358 0.0419145 -2.80206
359 0.0420839 -2.79928
360 0.042254 -2.7965
361 0.0424248 -2.79373
362 0.0425963 -2.79096
363 0.0427685 -2.78819
364 0.0429414 -2.78542
365 0.0431151 -2.78266
366 0.0432894 -2.77989
367 0.0434644 -2.77714
368 0.0436402 -2.77438
369 0.0438166 -2.77163
370 0.0439938 -2.76888
371 0.0441717 -2.76613
372 0.0443504 -2.76339
373 0.0445297 -2.76065
374 0.0447098 -2.75791
375 0.0448907 -2.75517
376 0.0450722 -2.75244
377 0.0452546 -2.74971
378 0.0454376 -2.74698
379 0.0456214 -2.74426
380 0.045806 -2.74154
381 0.0459913 -2.73882
382 0.0461774 -2.7361
383 0.0463643 -2.73339
384 0.0465519 -2.73068
385 0.0467402 -2.72797
386 0.0469294 -2.72527
387 0.0471193 -2.72257
388 0.04731 -2.71987
389 0.0475015 -2.71717
390 0.0476937 -2.71448
391 0.0478868 -2.71179
392 0.0480806 -2.7091
393 0.0482753 -2.70641
394 0.0484707 -2.70373
395 0.0486669 -2.70105
396 0.048864 -2.69837
397 0.0490618 -2.6957
398 0.0492605 -2.69303
399 0.0494599 -2.69036
400 0.0496602 -2.6877
401 0.0498613 -2.68503
402 0.0500633 -2.68237
403 0.050266 -2.67972
404 0.0504696 -2.67706
405 0.050674 -2.67441
406 0.0508793 -2.67176
407 0.0510854 -2.66911
408 0.0512924 -2.66647
409 0.0515002 -2.66383
410 0.0517088 -2.66119
411 0.0519183 -2.65856
412 0.0521287 -2.65592
413 0.0523399 -2.65329
414 0.052552 -2.65067
415 0.052765 -2.64804
416 0.0529788 -2.64542
417 0.0531935 -2.6428
418 0.0534092 -2.64019
419 0.0536256 -2.63757
420 0.053843 -2.63496
421 0.0540613 -2.63235
422 0.0542805 -2.62975
423 0.0545005 -2.62714
424 0.0547215 -2.62455
425 0.0549434 -2.62195
426 0.0551662 -2.61935
427 0.0553899 -2.61676
428 0.0556145 -2.61417
429 0.0558401 -2.61159
430 0.0560665 -2.609
431 0.0562939 -2.60642
432 0.0565223 -2.60384
433 0.0567516 -2.60127
434 0.0569818 -2.59869
435 0.057213 -2.59612
436 0.0574451 -2.59356
437 0.0576782 -2.59099
438 0.0579122 -2.58843
439 0.0581472 -2.58587
440 0.0583832 -2.58331
441 0.0586201 -2.58076
442 0.0588581 -2.57821
443 0.0590969 -2.57566
444 0.0593368 -2.57311
445 0.0595777 -2.57057
446 0.0598196 -2.56803
447 0.0600624 -2.56549
448 0.0603063 -2.56296
449 0.0605511 -2.56042
450 0.060797 -2.55789
451 0.0610439 -2.55537
452 0.0612918 -2.55284
453 0.0615407 -2.55032
454 0.0617907 -2.5478
455 0.0620416 -2.54528
456 0.0622937 -2.54277
457 0.0625467 -2.54026
458 0.0628008 -2.53775
459 0.063056 -2.53524
460 0.0633122 -2.53274
461 0.0635694 -2.53024
462 0.0638277 -2.52774
463 0.0640871 -2.52524
464 0.0643476 -2.52275
465 0.0646091 -2.52026
466 0.0648717 -2.51777
467 0.0651354 -2.51528
468 0.0654002 -2.5128
469 0.0656661 -2.51032
470 0.0659331 -2.50784
471 0.0662011 -2.50537
472 0.0664703 -2.5029
473 0.0667406 -2.50043
474 0.067012 -2.49796
475 0.0672846 -2.4955
476 0.0675582 -2.49303
477 0.067833 -2.49057
478 0.068109 -2.48812
479 0.068386 -2.48566
480 0.0686643 -2.48321
481 0.0689436 -2.48076
482 0.0692242 -2.47832
483 0.0695059 -2.47587
484 0.0697887 -2.47343
485 0.0700727 -2.47099
486 0.0703579 -2.46856
487 0.0706443 -2.46612
488 0.0709319 -2.46369
489 0.0712206 -2.46127
490 0.0715106 -2.45884
491 0.0718018 -2.45642
492 0.0720941 -2.454
493 0.0723877 -2.45158
494 0.0726825 -2.44916
495 0.0729785 -2.44675
496 0.0732757 -2.44434
497 0.0735742 -2.44193
498 0.0738739 -2.43953
499 0.0741749 -2.43712
500 0.0744771 -2.43472
501 0.0747805 -2.43233
502 0.0750852 -2.42993
503 0.0753912 -2.42754
504 0.0756985 -2.42515
505 0.076007 -2.42276
506 0.0763168 -2.42038
507 0.0766279 -2.418
508 0.0769403 -2.41562
509 0.077254 -2.41324
510 0.0775689 -2.41086
511 0.0778852 -2.40849
512 0.0782028 -2.40612
513 0.0785218 -2.40376
514 0.078842 -2.40139
515 0.0791636 -2.39903
516 0.0794865 -2.39667
517 0.0798108 -2.39431
518 0.0801364 -2.39196
519 0.0804634 -2.38961
520 0.0807917 -2.38726
521 0.0811214 -2.38491
522 0.0814525 -2.38257
523 0.0817849 -2.38022
524 0.0821187 -2.37788
525 0.0824539 -2.37555
526 0.0827906 -2.37321
527 0.0831286 -2.37088
528 0.083468 -2.36855
529 0.0838088 -2.36623
530 0.0841511 -2.3639
531 0.0844948 -2.36158
532 0.0848399 -2.35926
533 0.0851865 -2.35694
534 0.0855345 -2.35463
535 0.0858839 -2.35232
536 0.0862348 -2.35001
537 0.0865872 -2.3477
538 0.0869411 -2.3454
539 0.0872964 -2.34309
540 0.0876532 -2.34079
541 0.0880115 -2.3385
542 0.0883713 -2.3362
543 0.0887326 -2.33391
544 0.0890954 -2.33162
545 0.0894597 -2.32933
546 0.0898255 -2.32705
547 0.0901929 -2.32477
548 0.0905618 -2.32249
549 0.0909323 -2.32021
550 0.0913043 -2.31794
551 0.0916778 -2.31566
552 0.0920529 -2.31339
553 0.0924296 -2.31113
554 0.0928079 -2.30886
555 0.0931877 -2.3066
556 0.0935691 -2.30434
557 0.0939522 -2.30208
558 0.0943368 -2.29983
559 0.0947231 -2.29757
560 0.0951109 -2.29532
561 0.0955004 -2.29308
562 0.0958915 -2.29083
563 0.0962843 -2.28859
564 0.0966787 -2.28635
565 0.0970748 -2.28411
566 0.0974725 -2.28187
567 0.0978719 -2.27964
568 0.098273 -2.27741
569 0.0986757 -2.27518
570 0.0990801 -2.27296
571 0.0994863 -2.27073
572 0.0998941 -2.26851
573 0.100304 -2.26629
574 0.100715 -2.26408
575 0.101128 -2.26186
576 0.101543 -2.25965
577 0.101959 -2.25744
578 0.102377 -2.25524
579 0.102797 -2.25303
580 0.103219 -2.25083
581 0.103643 -2.24863
582 0.104068 -2.24643
583 0.104495 -2.24424
584 0.104924 -2.24205
585 0.105355 -2.23986
586 0.105787 -2.23767
587 0.106222 -2.23549
588 0.106658 -2.2333
589 0.107096 -2.23112
590 0.107536 -2.22895
591 0.107977 -2.22677
592 0.108421 -2.2246
593 0.108866 -2.22243
594 0.109314 -2.22026
595 0.109763 -2.21809
596 0.110214 -2.21593
597 0.110667 -2.21377
598 0.111122 -2.21161
599 0.111579 -2.20946
600 0.112037 -2.2073
601 0.112498 -2.20515
602 0.112961 -2.203
603 0.113425 -2.20086
604 0.113892 -2.19871
605 0.114361 -2.19657
606 0.114831 -2.19443
607 0.115304 -2.19229
608 0.115778 -2.19016
609 0.116255 -2.18803
610 0.116733 -2.1859
611 0.117214 -2.18377
612 0.117696 -2.18164
613 0.118181 -2.17952
614 0.118668 -2.1774
615 0.119156 -2.17528
616 0.119647 -2.17317
617 0.12014 -2.17105
618 0.120635 -2.16894
619 0.121132 -2.16683
620 0.121631 -2.16473
621 0.122133 -2.16262
622 0.122636 -2.16052
623 0.123142 -2.15842
624 0.123649 -2.15633
625 0.124159 -2.15423
626 0.124671 -2.15214
627 0.125186 -2.15005
628 0.125702 -2.14796
629 0.126221 -2.14588
630 0.126741 -2.14379
631 0.127264 -2.14171
632 0.12779 -2.13964
633 0.128317 -2.13756
634 0.128847 -2.13549
635 0.129379 -2.13342
636 0.129913 -2.13135
637 0.13045 -2.12928
638 0.130989 -2.12722
639 0.13153 -2.12516
640 0.132073 -2.1231
641 0.132619 -2.12104
642 0.133167 -2.11898
643 0.133717 -2.11693
644 0.13427 -2.11488
645 0.134825 -2.11283
646 0.135383 -2.11079
647 0.135942 -2.10875
648 0.136505 -2.1067
649 0.137069 -2.10467
650 0.137636 -2.10263
651 0.138206 -2.1006
652 0.138778 -2.09856
653 0.139352 -2.09654
654 0.139929 -2.09451
655 0.140508 -2.09248
656 0.14109 -2.09046
657 0.141674 -2.08844
658 0.142261 -2.08642
659 0.14285 -2.08441
660 0.143442 -2.0824
661 0.144037 -2.08039
662 0.144633 -2.07838
663 0.145233 -2.07637
664 0.145835 -2.07437
665 0.14644 -2.07237
666 0.147047 -2.07037
667 0.147657 -2.06837
668 0.148269 -2.06638
669 0.148884 -2.06438
670 0.149502 -2.06239
671 0.150122 -2.06041
672 0.150745 -2.05842
673 0.151371 -2.05644
674 0.151999 -2.05446
675 0.15263 -2.05248
676 0.153264 -2.0505
677 0.153901 -2.04853
678 0.15454 -2.04656
679 0.155182 -2.04459
680 0.155827 -2.04262
681 0.156474 -2.04065
682 0.157125 -2.03869
683 0.157778 -2.03673
684 0.158434 -2.03477
685 0.159093 -2.03282
686 0.159755 -2.03087
687 0.160419 -2.02891
688 0.161086 -2.02697
689 0.161757 -2.02502
690 0.16243 -2.02308
691 0.163106 -2.02113
692 0.163785 -2.01919
693 0.164467 -2.01726
694 0.165152 -2.01532
695 0.16584 -2.01339
696 0.166531 -2.01146
697 0.167225 -2.00953
698 0.167921 -2.0076
699 0.168621 -2.00568
700 0.169324 -2.00376
701 0.17003 -2.00184
702 0.170739 -1.99992
703 0.171451 -1.99801
704 0.172167 -1.9961
705 0.172885 -1.99419
706 0.173606 -1.99228
707 0.174331 -1.99037
708 0.175059 -1.98847
709 0.175789 -1.98657
710 0.176524 -1.98467
711 0.177261 -1.98277
712 0.178001 -1.98088
713 0.178745 -1.97899
714 0.179492 -1.9771
715 0.180242 -1.97521
716 0.180995 -1.97333
717 0.181752 -1.97144
718 0.182512 -1.96956
719 0.183276 -1.96768
720 0.184042 -1.96581
721 0.184812 -1.96393
722 0.185586 -1.96206
723 0.186363 -1.96019
724 0.187143 -1.95833
725 0.187926 -1.95646
726 0.188713 -1.9546
727 0.189504 -1.95274
728 0.190298 -1.95088
729 0.191095 -1.94903
730 0.191896 -1.94717
731 0.1927 -1.94532
732 0.193508 -1.94347
733 0.19432 -1.94163
734 0.195135 -1.93978
735 0.195954 -1.93794
736 0.196776 -1.9361
737 0.197602 -1.93426
738 0.198431 -1.93243
739 0.199264 -1.93059
740 0.200101 -1.92876
741 0.200941 -1.92693
742 0.201785 -1.92511
743 0.202633 -1.92328
744 0.203485 -1.92146
745 0.20434 -1.91964
746 0.205199 -1.91782
747 0.206062 -1.91601
748 0.206929 -1.91419
749 0.2078 -1.91238
750 0.208674 -1.91058
751 0.209552 -1.90877
752 0.210434 -1.90696
753 0.21132 -1.90516
754 0.21221 -1.90336
755 0.213104 -1.90157
756 0.214002 -1.89977
757 0.214904 -1.89798
758 0.21581 -1.89619
759 0.216719 -1.8944
760 0.217633 -1.89261
761 0.218551 -1.89083
762 0.219473 -1.88905
763 0.220399 -1.88727
764 0.221329 -1.88549
765 0.222264 -1.88372
766 0.223202 -1.88194
767 0.224145 -1.88017
768 0.225091 -1.87841
769 0.226043 -1.87664
770 0.226998 -1.87488
771 0.227957 -1.87312
772 0.228921 -1.87136
773 0.229889 -1.8696
774 0.230862 -1.86784
775 0.231838 -1.86609
776 0.232819 -1.86434
777 0.233805 -1.86259
778 0.234795 -1.86085
779 0.235789 -1.85911
780 0.236788 -1.85736
781 0.237791 -1.85562
782 0.238799 -1.85389
783 0.239811 -1.85215
784 0.240828 -1.85042
785 0.241849 -1.84869
786 0.242875 -1.84696
787 0.243905 -1.84524
788 0.244941 -1.84351
789 0.24598 -1.84179
790 0.247025 -1.84007
791 0.248074 -1.83836
792 0.249128 -1.83664
793 0.250186 -1.83493
794 0.25125 -1.83322
795 0.252318 -1.83151
796 0.253391 -1.82981
797 0.254468 -1.82811
798 0.255551 -1.82641
799 0.256639 -1.82471
800 0.257731 -1.82301
801 0.258828 -1.82132
802 0.259931 -1.81962
803 0.261038 -1.81793
804 0.26215 -1.81625
805 0.263268 -1.81456
806 0.26439 -1.81288
807 0.265517 -1.8112
808 0.26665 -1.80952
809 0.267788 -1.80784
810 0.268931 -1.80617
811 0.270079 -1.8045
812 0.271232 -1.80283
813 0.27239 -1.80116
814 0.273554 -1.7995
815 0.274723 -1.79783
816 0.275898 -1.79617
817 0.277077 -1.79451
818 0.278262 -1.79286
819 0.279453 -1.79121
820 0.280649 -1.78955
821 0.28185 -1.7879
822 0.283057 -1.78626
823 0.284269 -1.78461
824 0.285487 -1.78297
825 0.286711 -1.78133
826 0.28794 -1.77969
827 0.289174 -1.77806
828 0.290415 -1.77642
829 0.291661 -1.77479
830 0.292912 -1.77316
831 0.29417 -1.77154
832 0.295433 -1.76991
833 0.296702 -1.76829
834 0.297977 -1.76667
835 0.299258 -1.76505
836 0.300544 -1.76344
837 0.301837 -1.76182
838 0.303135 -1.76021
839 0.304439 -1.7586
840 0.30575 -1.757
841 0.307066 -1.75539
842 0.308389 -1.75379
843 0.309718 -1.75219
844 0.311052 -1.75059
845 0.312393 -1.749
846 0.313741 -1.74741
847 0.315094 -1.74582
848 0.316454 -1.74423
849 0.31782 -1.74264
850 0.319192 -1.74106
851 0.32057 -1.73948
852 0.321956 -1.7379
853 0.323347 -1.73632
854 0.324745 -1.73475
855 0.326149 -1.73317
856 0.32756 -1.7316
857 0.328978 -1.73004
858 0.330402 -1.72847
859 0.331833 -1.72691
860 0.33327 -1.72535
861 0.334714 -1.72379
862 0.336165 -1.72223
863 0.337623 -1.72068
864 0.339087 -1.71912
865 0.340559 -1.71757
866 0.342037 -1.71603
867 0.343522 -1.71448
868 0.345014 -1.71294
869 0.346513 -1.7114
870 0.348019 -1.70986
871 0.349533 -1.70833
872 0.351053 -1.70679
873 0.35258 -1.70526
874 0.354115 -1.70373
875 0.355657 -1.7022
876 0.357206 -1.70068
877 0.358762 -1.69916
878 0.360326 -1.69764
879 0.361897 -1.69612
880 0.363476 -1.69461
881 0.365062 -1.69309
882 0.366655 -1.69158
883 0.368256 -1.69007
884 0.369865 -1.68857
885 0.371481 -1.68706
886 0.373105 -1.68556
887 0.374737 -1.68406
888 0.376376 -1.68257
889 0.378023 -1.68107
890 0.379678 -1.67958
891 0.381341 -1.67809
892 0.383012 -1.6766
893 0.384691 -1.67512
894 0.386378 -1.67364
895 0.388072 -1.67216
896 0.389775 -1.67068
897 0.391486 -1.6692
898 0.393206 -1.66773
899 0.394933 -1.66626
900 0.396669 -1.66479
901 0.398413 -1.66332
902 0.400165 -1.66186
903 0.401926 -1.6604
904 0.403695 -1.65894
905 0.405473 -1.65748
906 0.407259 -1.65602
907 0.409054 -1.65457
908 0.410858 -1.65312
909 0.41267 -1.65167
910 0.414491 -1.65023
911 0.416321 -1.64879
912 0.418159 -1.64735
913 0.420007 -1.64591
914 0.421863 -1.64447
915 0.423729 -1.64304
916 0.425603 -1.64161
917 0.427487 -1.64018
918 0.429379 -1.63875
919 0.431281 -1.63733
920 0.433192 -1.63591
921 0.435113 -1.63449
922 0.437042 -1.63307
923 0.438982 -1.63166
924 0.44093 -1.63024
925 0.442888 -1.62883
926 0.444856 -1.62743
927 0.446833 -1.62602
928 0.44882 -1.62462
929 0.450817 -1.62322
930 0.452824 -1.62182
931 0.45484 -1.62042
932 0.456866 -1.61903
933 0.458902 -1.61764
934 0.460949 -1.61625
935 0.463005 -1.61487
936 0.465071 -1.61348
937 0.467148 -1.6121
938 0.469235 -1.61072
939 0.471332 -1.60935
940 0.473439 -1.60797
941 0.475557 -1.6066
942 0.477686 -1.60523
943 0.479824 -1.60387
944 0.481974 -1.6025
945 0.484134 -1.60114
946 0.486305 -1.59978
947 0.488487 -1.59843
948 0.490679 -1.59707
949 0.492883 -1.59572
950 0.495097 -1.59437
951 0.497323 -1.59303
952 0.49956 -1.59168
953 0.501807 -1.59034
954 0.504066 -1.589
955 0.506337 -1.58766
956 0.508618 -1.58633
957 0.510912 -1.585
958 0.513216 -1.58367
959 0.515533 -1.58234
960 0.51786 -1.58101
961 0.5202 -1.57969
962 0.522551 -1.57837
963 0.524915 -1.57706
964 0.52729 -1.57574
965 0.529677 -1.57443
966 0.532076 -1.57312
967 0.534488 -1.57181
968 0.536911 -1.57051
969 0.539347 -1.56921
970 0.541796 -1.56791
971 0.544256 -1.56661
972 0.54673 -1.56531
973 0.549215 -1.56402
974 0.551714 -1.56273
975 0.554225 -1.56145
976 0.556749 -1.56016
977 0.559286 -1.55888
978 0.561836 -1.5576
979 0.564399 -1.55632
980 0.566975 -1.55505
981 0.569565 -1.55378
982 0.572167 -1.55251
983 0.574783 -1.55124
984 0.577413 -1.54998
985 0.580056 -1.54872
986 0.582713 -1.54746
987 0.585383 -1.5462
988 0.588067 -1.54495
989 0.590765 -1.5437
990 0.593477 -1.54245
991 0.596203 -1.54121
992 0.598944 -1.53996
993 0.601698 -1.53872
994 0.604467 -1.53748
995 0.60725 -1.53625
996 0.610048 -1.53502
997 0.61286 -1.53379
998 0.615688 -1.53256
999 0.618529 -1.53133
1000 0.621386 -1.53011
1001 0.624258 -1.52889
1002 0.627144 -1.52768
1003 0.630046 -1.52646
1004 0.632963 -1.52525
1005 0.635896 -1.52404
1006 0.638844 -1.52284
1007 0.641807 -1.52163
1008 0.644787 -1.52043
1009 0.647781 -1.51923
1010 0.650792 -1.51804
1011 0.653819 -1.51684
1012 0.656862 -1.51565
1013 0.659921 -1.51447
1014 0.662996 -1.51328
1015 0.666087 -1.5121
1016 0.669195 -1.51092
1017 0.67232 -1.50975
1018 0.675461 -1.50857
1019 0.678619 -1.5074
1020 0.681794 -1.50623
1021 0.684986 -1.50507
1022 0.688195 -1.50391
1023 0.691422 -1.50275
1024 0.694666 -1.50159
1025 0.697927 -1.50043
1026 0.701206 -1.49928
1027 0.704502 -1.49813
1028 0.707816 -1.49699
1029 0.711149 -1.49585
1030 0.714499 -1.49471
1031 0.717868 -1.49357
1032 0.721254 -1.49243
1033 0.72466 -1.4913
1034 0.728083 -1.49017
1035 0.731526 -1.48905
